,item,source_id,class,country,analyser,timestamp,menu,title,count
33495,2140,31508,21402,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing network tag on a public_transport relation,4
33496,3080,31508,30801,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,swimming pool,Suspicious tag association - possible confusion between swimming_pool and sports_centre,4
33497,3200,31508,32002,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,area,Untagged area object,4
33498,7040,31518,4,indonesia_gorontalo,Osmosis_Powerline,2025-01-03 13:00:11+00:00,power lines,Non power node on power way,4
33499,7120,31535,4,indonesia_gorontalo,Osmosis_Boundary_Relation,2025-01-03 13:00:11+00:00,relation type=boundary,Missing wikipedia tag,3
33500,0,31514,5,indonesia_gorontalo,Osmosis_Building_Overlaps,2025-01-03 13:00:11+00:00,overlapping building,Large building intersection cluster,3
33501,3093,31508,30932,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,URL,The URL does not have a valid scheme,3
33502,9002,31508,9002007,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,deprecated,{{0.key}}={{0.value}} is unspecific. Please replace '{{0.value}}' by a specific value.,3
33503,4110,31508,41107,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect layer,Waterway/water underground and no tunnel,3
33504,6060,31529,3,indonesia_gorontalo,Osmosis_Boundary_Administrative,2025-01-03 13:00:11+00:00,erroneous boundary,Lone boundary fragment,3
33505,7120,31535,1,indonesia_gorontalo,Osmosis_Boundary_Relation,2025-01-03 13:00:11+00:00,relation type=boundary,Missing `admin_centre` role,3
33506,5070,31508,50701,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,invalid character,Some characters don't match the language charset,2
33507,4110,31508,41109,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect layer,Waterway/water above ground and no bridge,2
33508,5080,31551,1,indonesia_gorontalo,Osmosis_Highway_Name_Close,2025-01-03 13:00:11+00:00,similar name,Close similar name,2
33509,1070,31516,6,indonesia_gorontalo,Osmosis_Highway_VS_Building,2025-01-03 13:00:11+00:00,objects overlap,Power object intersecting building,2
33510,7011,31533,2,indonesia_gorontalo,Osmosis_Building_Shapes,2025-01-03 13:00:11+00:00,building shape,Special building (large),2
33511,1160,31523,1,indonesia_gorontalo,Osmosis_Relation_Large,2025-01-03 13:00:11+00:00,big relation,Large relation,2
33512,4030,31508,900,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incompatible tags,Tag conflict,2
33513,2010,31512,1,indonesia_gorontalo,Osmosis_Roundabout,2025-01-03 13:00:11+00:00,junction=roundabout,Missing `junction=roundabout`,2
33514,1060,31527,1,indonesia_gorontalo,Osmosis_Boundary_Intersect,2025-01-03 13:00:11+00:00,boundary intersect,Boundary intersection,2
33515,4090,31528,1,indonesia_gorontalo,Osmosis_Node_Like_Way,2025-01-03 13:00:11+00:00,unwanted tag on node,Way node tagged like way,2
33516,4110,31508,41105,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect layer,Highway above ground and no bridge,1
33517,9003,31508,9003012,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,geometry,{{0.key}} on a relation,1
33518,4010,31508,40102,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,disused,Deprecated value,1
33519,3091,31508,3091,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Invalid numerical value,1
33520,2130,33764,3,indonesia_gorontalo,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Barrier blocking major highway,1
33521,3020,31508,706,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,bad source tag,Illegal or incomplete source tag,1
33522,1070,440914,12,indonesia_gorontalo,Osmosis_Polygon_Intersects,2025-01-03 13:00:11+00:00,objects overlap,Bad intersection with major highway,1
33523,3250,31508,32501,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,opening hours,Invalid Opening Hours,1
33524,1170,31526,3,indonesia_gorontalo,Osmosis_Relation_Multipolygon,2025-01-03 13:00:11+00:00,multipolygon,Inconsistent multipolygon member nature,1
33525,1170,31526,2,indonesia_gorontalo,Osmosis_Relation_Multipolygon,2025-01-03 13:00:11+00:00,multipolygon,Inconsistent multipolygon nature with members nature,1
33526,1221,31544,1,indonesia_gorontalo,Osmosis_Water,2025-01-03 13:00:11+00:00,far from water,Object must be close to coast or water,1
33527,5070,31508,50705,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,invalid character,Unexpected punctuation in name,1
33528,5060,31508,50601,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,local language,Default and local language name not the same,1
33529,4070,31508,40701,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,construction,Inconsistent tagging of {{1.key}},1
33530,1250,31543,1,indonesia_gorontalo,Osmosis_Highway_Bad_Intersection,2025-01-03 13:00:11+00:00,objects intersection,Intersection of unrelated highway and power objects,1
33531,9006,31508,9006032,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric,"unusual value of {{0.key}}: meters is default; only positive values; point is decimal separator; if units, put space then unit",1
33532,1070,31516,10,indonesia_gorontalo,Osmosis_Highway_VS_Building,2025-01-03 13:00:11+00:00,objects overlap,Waterway intersecting waterway,1
33533,4110,31508,41108,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect layer,Long Waterway/water underground and no tunnel,1
33534,9010,31508,9010001,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,unnecessary,unnecessary tag,1
33535,3170,31508,31700,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,relation role,Inadequate role,1
33536,1170,31508,11703,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multipolygon,Missing outer way with role `outer` for multipolygon,1
33537,5010,31508,902,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,orthograph,Initial stuck to the name,1
33538,3031,427585,3,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Redirected value for Wikidata tag,1
33539,7040,31518,1,indonesia_gorontalo,Osmosis_Powerline,2025-01-03 13:00:11+00:00,power lines,Lone power tower or pole,1
33540,7012,31538,6,indonesia_gorontalo,Osmosis_Highway_Tunnel_Bridge,2025-01-03 13:00:11+00:00,bridge to tag,Bridge connected to non-bridge highway,1
33541,1220,31539,1,indonesia_gorontalo,Osmosis_Waterway,2025-01-03 13:00:11+00:00,waterway,River bank without river,1
33542,1210,31534,2,indonesia_gorontalo,Osmosis_Highway_DeadEnd,2025-01-03 13:00:11+00:00,not-connected highway/cycleway,Unconnected highway,1
33543,2060,414128,101,indonesia_gorontalo,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"""addr:housenumber"" in multiple interpolations",0
33544,2060,414128,102,indonesia_gorontalo,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,Interpolation intersection,0
33545,2060,414128,103,indonesia_gorontalo,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation ends should have tag ""addr:housenumber""",0
33546,2060,414128,104,indonesia_gorontalo,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation ends should have different tag ""addr:housenumber"" values",0
33547,2080,31508,20800,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,Tag highway missing on junction,0
33548,2080,31508,20801,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,Tag highway missing on oneway,0
33549,2080,31508,20802,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,Missing tag ref for emergency access point,0
33550,2080,31508,20803,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,Tag highway missing for tracktype or lanes,0
33551,2080,31508,20805,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,footway=sidewalk without highway=footway|construction|proposed,0
33552,2080,31508,20806,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,highway,Missing tag carpool on area,0
33553,2080,31548,20804,indonesia_gorontalo,Osmosis_Highway_Without_Ref,2025-01-03 13:00:11+00:00,highway,"Motorway without ref, nat_ref, int_ref or noref tag",0
33554,2090,31536,1,indonesia_gorontalo,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible crossing=traffic_signals,0
33555,2090,31536,2,indonesia_gorontalo,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible missing highway=traffic_signals nearby,0
33556,2090,31536,3,indonesia_gorontalo,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible missing traffic_signals:direction tag or crossing on traffic signals,0
33557,2090,31536,4,indonesia_gorontalo,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible missing direction tag on stop or a give way,0
33558,2090,445888,10,indonesia_gorontalo,Osmosis_Highway_Long_Crossing,2025-01-03 13:00:11+00:00,highway crossing,Long crossing,0
33559,2110,31508,21102,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,missing object kind,Missing relation type,0
33560,2120,31508,21201,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,indoor,`{{0.key}}={{0.value}}` without `{{1.key}}` or `{{2.key}}`,0
33561,2120,31508,21202,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,indoor,`{{0.key}}={{0.value}}` without `{{1.key}}`,0
33562,2130,33764,1,indonesia_gorontalo,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Inconsistent Access,0
33563,2130,33764,2,indonesia_gorontalo,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Inconsistent Access,0
33564,2130,33764,4,indonesia_gorontalo,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Barrier blocking highway,0
33565,2140,31508,21401,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing public_transport:version tag on a public_transport route relation,0
33566,2140,31508,21405,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing from/to tag on a public_transport route relation,0
33567,2140,31508,21411,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing public_transport tag on a public transport stop,0
33568,2140,31508,21412,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing legacy tag on a public transport stop,0
33569,2160,31508,21600,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,railways,Missing tag gauge on rail,0
33570,3010,31510,1,indonesia_gorontalo,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Wrong highway on roundabout,0
33571,3010,31510,3,indonesia_gorontalo,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Roundabout shortcut,0
33572,3010,31510,4,indonesia_gorontalo,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Roundabout crossing,0
33573,3030,31508,195456021,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,ref,0
33574,3030,31508,259473529,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo-tag,0
33575,3030,31508,301849747,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,deprecated,0
33576,3030,31508,397691480,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,deprecated,0
33577,3030,31508,737787355,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,shop,0
33578,3030,31508,837055326,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,tag,0
33579,3030,31508,917452315,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo,0
33580,3030,31508,1077081887,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,type-tag,0
33581,3030,31508,1100242374,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,ref,0
33582,3030,31508,1224396459,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo-tag,0
33583,3030,31508,1258610297,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo,0
33584,3030,31508,1398494170,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,name,0
33585,3030,31508,1656641540,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,value,0
33586,3030,31508,1662521253,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,tag,0
33587,3030,31508,1689758706,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,key,0
33588,3030,31508,1764595341,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,shop,0
33589,3030,31508,1995063959,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,name,0
33590,3030,31508,2006017393,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,type-tag,0
33591,3031,31508,30310,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Not a Wikipedia URL,0
33592,3031,31508,30311,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Wikipedia URL instead of article title,0
33593,3031,31508,30312,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Missing Wikipedia language before article title,0
33594,3031,31508,30313,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Use human Wikipedia page title,0
33595,3031,31508,30314,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Missing primary Wikipedia tag,0
33596,3031,31508,30315,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Invalid wikipedia suffix,0
33597,3031,31508,30316,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Duplicate wikipedia tag as suffix and prefix,0
33598,3031,31508,30317,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,Same wikipedia topic on other language,0
33599,3031,31508,30318,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,wikipedia,"This wikidata value matches a chain store, it should be in a brand:wikidata tag.",0
33600,3031,427585,1,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Incorrect value for Wikidata-Tag,0
33601,3031,427585,2,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Wikidata item does not exist,0
33602,3031,427585,4,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The distance between OSM object and linked Wikidata item is unusually large,0
33603,3031,427585,5,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Characteristics of the OSM tags and linked Wikidata item do not match,0
33604,3031,427585,6,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The secondary Wikidata tag and the linked Wikidata item do not match,0
33605,3031,427585,7,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The OSM object is linked to an unpermitted Wikidata item,0
33606,3031,427585,8,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Unpermitted link to an instance of living organism on Wikidata,0
33607,3031,427585,9,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The OSM object does not match the Wikidata item,0
33608,3031,427585,10,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Linked Wikidata item is replaced by other item,0
33609,3031,427585,11,indonesia_gorontalo,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,"Linked Wikidata item is dissolved, abolished or demolished",0
33610,3032,31508,30320,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,Watch multiple tags,0
33611,3032,31508,30322,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,"{{0.key}}={{0.value}} together with {{1.key}}={{1.value}}, usually {{1.key}}={{1.value}} is located underneath the {{0.value}}. Tag the {{1.key}} as a separate object.",0
33612,3032,31508,30323,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,Watch multiple tags,0
33613,3032,31508,30327,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,Waterway with `level`,0
33614,3032,31508,30328,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,highway=cycleway with cycleway=track,0
33615,3032,31508,30329,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,{{0.key}}={{0.value}} with {{1.key}}={{1.value}},0
33616,3032,31508,303210,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,"Fence with {{1.key}} tag, also add {{2.key}}",0
33617,3032,31508,303211,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,suspicious tag combination,0
33618,3032,31508,303240,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,Advisory or practical maxspeed exceeds legal speed limit,0
33619,3032,31508,303241,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple tags,Discordant maxspeed and source:maxspeed or maxspeed:type,0
33620,3040,31508,30401,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,{{0.key}}={{0.value}} is invalid. Should look like 12345ABC,0
33621,3040,31508,30402,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,missing tag,0
33622,3040,31508,30403,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,missing tag,0
33623,3040,31508,30404,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,Uncommon access value,0
33624,3040,31508,30405,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,Transport mode in access value,0
33625,3050,31508,3050,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key with uncommon character,0
33626,3050,31508,30501,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key suffix with uncommon character,0
33627,3050,31508,30502,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key with uncommon character,0
33628,3060,31508,3060,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,similar values,Duplicated values,0
33629,3060,31508,30601,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,similar values,Similar values,0
33630,3070,31508,3070,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multiple values,Multiple values,0
33631,3090,31508,3090,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,date,Bad date format,0
33632,3091,31508,3092,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Suspicious numerical value,0
33633,3091,31508,3093,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Suspicious value,0
33634,3091,31508,3094,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Unknown unit,0
33635,3091,31508,30911,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Colour code should start with '#' followed by 3 or 6 digits,0
33636,3091,31508,30912,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Invalid capacity value,0
33637,3091,31508,30913,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,numeric value,Specific capacity is greater than total capacity,0
